เลขที่ T/O,เลขที่ TR,หมายเลขอ้างอิง,PO Number,รหัสสินค้า,สินค้า,จำนวน,Sale Unit,จำนวน,Base Unit,คงเหลือ (Sale Unit),คงเหลือ (Base Unit),วันที่ต้องการให้ขน,เวลาต้องการให้ขน,วันที่ Completed,เวลา Completed,ความสำคัญ,Location Delivery Type,รหัสลูกค้า,ชื่อลูกค้า,รหัสสถานที่ขนต้นทางจริง,สถานที่ขนต้นทางจริง,รหัสสถานที่รับปลายทางจริง,สถานที่รับปลายทางจริง,TiHi,Pallet,Portion Pallet,สถานะ,เหตุผลที่ Rejected,สร้างโดย,วันที่สร้างเอกสาร,เวลาสร้างเอกสาร,Channel,Product List,วันที่ลูกค้าต้องการ,เวลาลูกค้าต้องการ,วันที่ Sale ยืนยัน,เวลา Sale ยืนยัน,หมายเหตุ Plan,ประเภทรถ,Batch,ทะเบียนรถ,พนักงานขับรถ,Engineering Change,PO_Type
TO2505130119,OS-OMSAP-2505130792,CV08-TG6805-0614,,Z31103535027,หงส์ทอง 35 ดีกรี 350 ml (บางยี่ขัน),120,โหล,0,ขวด,0,0,,,14/05/2025,13:07,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G007,CV หลังสวน-G,120,12,0,DELIVERY_COMPLETED,,OMSAP,13/05/2025,12:45,CV,A,14/05/2025,12:00,13/05/2025,11:27:57,,,,,,,
TO2505130119,OS-OMSAP-2505130792,CV08-TG6805-0614,,Z31023533432,นิยมไทย 35 ดีกรี 330 มล. ข้าวหอม(รง.กระทิงแดง),20,โหล,0,ขวด,0,0,,,14/05/2025,13:07,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G007,CV หลังสวน-G,133,1,107,DELIVERY_COMPLETED,,OMSAP,13/05/2025,12:45,CV,A,14/05/2025,12:00,13/05/2025,11:27:57,,,,,,,
TO2505130119,OS-OMSAP-2505130792,CV08-TG6805-0614,,Z31063562535,สุราขาวตรารวงข้าว 35 ดีกรี 625 ml,150,โหล,0,ขวด,0,0,,,14/05/2025,13:07,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G007,CV หลังสวน-G,90,20,0,DELIVERY_COMPLETED,,OMSAP,13/05/2025,12:45,CV,A,14/05/2025,12:00,13/05/2025,11:27:57,,,,,,,
TO2505130119,OS-OMSAP-2505130792,CV08-TG6805-0614,,Z31103570127,หงส์ทอง 35 ดีกรี 700 ml (บางยี่ขัน),60,โหล,0,ขวด,0,0,,,14/05/2025,13:07,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,90771,คลังชุมพร,4608G007,CV หลังสวน-G,60,12,0,DELIVERY_COMPLETED,,OMSAP,13/05/2025,12:45,CV,A,14/05/2025,12:00,13/05/2025,11:27:57,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,310235628,สุราขาวตราไชยา 35 ดีกรี 625 ml,225,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,90,30,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,313235729,BLEND 285 Signature 35 ดีกรี 700 มล.New Package,5,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,48,1,12,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,315440010,แสงโสมเหรียญทอง 1000 มล.,3,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,44,0,36,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,318238700,สุราบรั่นดีเมอริเดียน 38 ดีกรี 700 ml,3,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,50,0,36,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31023533432,นิยมไทย 35 ดีกรี 330 มล. ข้าวหอม(รง.กระทิงแดง),30,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,133,2,94,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31063033035,สุราขาวตรารวงข้าว 30 ดีกรี 330 ml,40,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,140,3,60,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31063062535,สุราขาวตรารวงข้าว 30 ดีกรี 625 ml,10,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,90,1,30,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31103501027,หงส์ทอง 35 ดีกรี 1000 มล. (บางยี่ขัน),5,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,44,1,16,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31122862827,เชี่ยงชุน 28 ดีกรี 625 มล.w/o NackLabel (บางยี่ขัน),20,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,90,2,60,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130120,OS-L64351-2505130186,1SL6435125050100,,Z31123562835,เชี่ยงชุน 35 ดีกรี 625 มล.w/o NackLabel (นทีชัย),8,โหล,0,ขวด,0,0,,,14/05/2025,11:36,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,90771,คลังชุมพร,0001008631,หจก.ฮกซิ่งลึงพาณิชย์,90,1,6,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:46:42,,,,,,,
TO2505130121,OS-T04946-2505131075,1ST0494625050156,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,400,กล่อง,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,75,64,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:51:51,,,,,,,
TO2505130121,OS-T04946-2505131075,1ST0494625050156,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,2,กล่อง,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,75,0,24,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:51:51,,,,,,,
TO2505130122,OS-T04946-2505130957,1ST0494625050155,,Z31103570127,หงส์ทอง 35 ดีกรี 700 ml (บางยี่ขัน),33,โหล,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,60,6,36,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:50:24,,,,,,,
TO2505130122,OS-T04946-2505130957,1ST0494625050155,,315440302,แสงโสมเหรียญทอง 300 มล.โฉมใหม่,5,โหล,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,140,0,60,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:50:24,,,,,,,
TO2505130122,OS-T04946-2505130957,1ST0494625050155,,Z31103535027,หงส์ทอง 35 ดีกรี 350 ml (บางยี่ขัน),100,โหล,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,120,10,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:50:24,,,,,,,
TO2505130122,OS-T04946-2505130957,1ST0494625050155,,Z31103570127,หงส์ทอง 35 ดีกรี 700 ml (บางยี่ขัน),42,โหล,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,60,8,24,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,17:00,13/05/2025,11:50:24,,,,,,,
TO2505130123,OS-T04946-2505130171,1ST0494625050154,,310002513,โซดา ร็อค เมาเท็น 325 cc.,70,แพ็ค,0,ขวด,0,0,,,14/05/2025,13:45,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000104,บริษัท นำนคร จำกัด,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,0001008638,หจก.พรพงษ์ ค้าส่งค้าปลีก,70,24,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:45,TT,A,14/05/2025,12:00,13/05/2025,09:36:34,,,,,,,
TO2505130124,OS-L94392-2505130248,1SL9439225050174,,310004137,เบียร์ช้างคลาสสิก ถัง 30 ลิตร S1,25,ถัง,0,ถัง,0,0,,,14/05/2025,13:00,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,90811,คลังภูเก็ต,0001008664,หจก.ทวีสินภูเก็ต,8,3,1,DELIVERY_COMPLETED,,LE,13/05/2025,12:46,TT,A,14/05/2025,12:00,13/05/2025,10:11:13,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004128,เบียร์ช้างคลาสสิก Can 320 ซีซี. S24,120,แพ็ค,0,กระป๋อง,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,120,24,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004133,เบียร์ช้างคลาสสิก Can 490 ซีซี. S15,224,แพ็ค,0,กระป๋อง,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,112,30,0,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,1432,กล่อง,0,ขวด,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,75,229,9,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,1,กล่อง,0,ขวด,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,75,0,12,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,3,กล่อง,0,ขวด,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,75,0,36,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130125,OS-L94392-2505130123,1SL9439225050170,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,6,กล่อง,0,ขวด,0,0,,,14/05/2025,09:35,NORMAL,WAREHOUSE_TO_CUSTOMER,0001000145,บริษัท ป้อมเจริญ,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,0005001772,ทัน.ย่อเซ่ง การค้า,75,0,72,DELIVERY_COMPLETED,,LE,13/05/2025,12:59,TT,A,14/05/2025,12:00,13/05/2025,09:19:01,,,,,,,
TO2505130126,OR-T09887-2505140136,,,Z31063062535,สุราขาวตรารวงข้าว 30 ดีกรี 625 ml,2160,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,13:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,90,288,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130126,OR-T09887-2505140136,,,Z31063562535,สุราขาวตรารวงข้าว 35 ดีกรี 625 ml,1080,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,13:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,90,144,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130126,OR-T09887-2505140136,,,Z31123533035,เชี่ยงชุน 35 ดีกรี 330 ml (นทีชัย),1120,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,13:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,140,96,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130126,OR-T09887-2505140136,,,Z31123562835,เชี่ยงชุน 35 ดีกรี 625 มล.w/o NackLabel (นทีชัย),360,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,13:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,90,48,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130127,OR-T09887-2505140135,,,Z31063533035,สุราขาวตรารวงข้าว 35 ดีกรี 330 ml,3360,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,10:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,140,288,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130127,OR-T09887-2505140135,,,Z31063562535,สุราขาวตรารวงข้าว 35 ดีกรี 625 ml,1080,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,10:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,90,144,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130127,OR-T09887-2505140135,,,Z31123533035,เชี่ยงชุน 35 ดีกรี 330 ml (นทีชัย),1120,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,10:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,140,96,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130127,OR-T09887-2505140135,,,Z31123562835,เชี่ยงชุน 35 ดีกรี 625 มล.w/o NackLabel (นทีชัย),360,โหล,0,ขวด,0,0,14/05/2025,00:00,14/05/2025,10:30,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,3521,โรงงานนทีชัย,7573,ศูนย์กระจายสินค้าภูมิภาค สุราษฎร์ธานี,90,48,0,DELIVERY_COMPLETED,,TRP,13/05/2025,13:11,,,,,,,,18W,,9999,นทีชัย,,
TO2505130128,OR-L74452-2505140041,,,Z31103535027,หงส์ทอง 35 ดีกรี 350 ml (บางยี่ขัน),2880,โหล,0,ขวด,0,0,14/05/2025,00:00,15/05/2025,10:00,NORMAL,FACTORY_TO_WAREHOUSE,1000222,บจก.ภิรมย์สุรางค์ สำนักงานใหญ่,2721,โรงงานสุราบางยี่ขัน,7587,ศูนย์กระจายสินค้าภูมิภาค หาดใหญ่,120,288,0,COMPLETED,,TRP,13/05/2025,13:14,,,,,,,,10W,,9999,บางยี่ขันเรือ,,
